"born july 2 1951 trans activist sylvia rivera wa an early lgbt leader whose work paved the way for progress","2016-07-02T19:14:56","1793","5573",""
"a night to remember","2016-07-31T01:26:46","3302","8851",""
"watch night three of live on facebook a and take the stage","2016-07-28T01:08:43","455","1576",""
"there will be no amnesty","2016-09-01T04:58:53","6504","18247",""
"you dont have to be lgbt to stand with the lgbt community we all have a stake in equality thank you michael","2016-06-17T18:15:12","2672","7516",""
"when i said that if within the orlando club you had some people with gun i wa obviously talking about additional guard or employee","2016-06-20T10:24:12","7802","30205",""
"an important step forward on pay equity in massachusetts woman deserve equal pay across our nation","2016-08-02T21:17:40","2168","7318",""
"it great to see supporter like you along the waywatching american come together the past 8 month","2016-03-19T07:12:48","2201","8649",""
"after tonight it is clear utah is","2016-03-19T12:59:31","3390","9960",""
"donald trump is proud of his recklessness that   s his business but when he   s running for president it   s ours","2016-06-21T16:28:17","1485","3332",""
"the medium is really on a witchhunt against me false reporting and plenty of it but we will prevail","2016-05-15T19:26:45","8771","24284",""
"i win a state in vote and then get nonrepresentative delegate because they are offered all sort of goody by cruz campaign bad system","2016-04-10T13:47:57","9965","26500",""
"2 how will you handle noncancelable contractual obligation with party whose interest conflict with those of the united state","2016-09-14T16:28:23","2927","5125",""
"once again we will have a government of by and for the people join the movement today","2016-09-27T21:08:22","4132","11239",""
"watch out hillaryclinton   support","2016-06-19T13:17:35","10397","28973",""
"mexico will pay for the wall 100","2016-09-01T04:58:19","10340","23355",""
"trump got ahead by cheating working people like andrew tesoro now he want to do the same thing to our country","2016-07-07T16:36:16","5324","8394",""
"donald trump retains national lead in new abc newswapo poll with 37","2016-01-26T12:51:20","1679","4386",""
"urnas en puerto rico cierran a la 3pm si llegas a la filum en o ante de la 3pm tienes el derecho a votar no te salgas","2016-06-05T18:27:36","451","1074",""
"the child   s health program wouldn   t be in existence today if we didn   t have hillary pushing for it","2016-06-27T12:56:58","720","2081",""
"44 year since passed truer than ever all student deserve equal opportunity no matter their gender","2016-06-23T19:32:52","2467","8580",""
"do you all remember how beautiful and safe a place brussels wa not anymore it is from a different world u must be vigilant and smart","2016-03-22T12:04:43","17907","47646",""
"remembering the fallen hero on june 6 1944","2016-06-06T14:29:47","15125","37255",""
"we   re not a country that cowers behind wall we lead with purpose and we prevail","2016-06-02T19:13:28","3220","7838",""
"philly fop chief on presidential endorsement clinton   blew the police off","2016-09-19T19:52:00","8020","17657",""
"im here today because i believe in hillary clinton   at his first campaign stop of 2016","2016-07-05T23:29:21","3430","8520",""
"live from miami hillary take the stage in her first appearance with her running mate","2016-07-23T17:11:20","569","1540",""
"thanks biden your support is a big  deal h","2016-06-10T20:30:57","2528","8584",""
"6 given that youve already questioned our commitment to nato ally what is your answer to this","2016-09-14T16:36:21","2729","4472",""
"i have accepted the invitation of president enrique pena nieto of mexico and look very much forward to meeting him tomorrow","2016-08-31T02:33:22","20696","56438",""
"not one american flag on the massive stage at the democratic national convention until people started complainingthen a small one pathetic","2016-07-27T13:01:03","29853","84089",""
"so funny crooked hillary called brexit so incorrectly and now she say that she is the one to deal with the uk all talk no action","2016-06-25T12:00:29","8643","26819",""
"great new poll thank you texas","2016-02-25T04:07:19","2805","7754",""
"new national bloomberg poll just released thank you join the movement","2016-09-26T12:02:48","11472","28638",""
"it took 240 year but 2016 will be the year of the first woman potus great day to be an american woman","2016-07-26T21:40:34","938","2992",""
"why did mitt romney beg me for my endorsement four year ago","2016-03-03T11:59:47","8072","20774",""
"the new hampshire drug epidemic must stop if elected potus i will create border amp the drug will stop pouring in","2016-02-06T15:18:18","2635","6567",""
"tune in now to watch hillary speak to the","2016-09-18T01:11:41","686","2276",""
"just a we won the cold war in part by exposing the evil of communism and the virtue of free market cont","2016-08-16T23:17:18","5972","17620",""
"let create job by making the boldest infrastructure investment since we built the interstate highway system","2016-06-03T20:22:32","338","765",""
"donald trump and mike penny we are not going back to the dark day when woman died in back alley","2016-07-27T01:08:12","1624","5025",""
"lgbt senior have seen so much progress but still face discrimination this ha to change","2016-06-25T17:01:40","2118","5257",""
"when is potus family are going to be safe and secure law and order will be restored","2016-09-27T01:50:01","4550","11239",""
"i agree with you on this wont be good he will be great","2016-01-08T03:30:54","988","3362",""
"i look very much forward to meeting wpaul ryan amp the gop party leadership on thurs in dc together we will beat the dems at all level","2016-05-10T16:18:41","5251","19102",""
"make america great again","2016-05-03T15:21:33","4009","12340",""
"the flooding in louisiana is worse than anyone expected and they need our support here how you can help","2016-08-19T16:53:51","3433","6138",""
"based on the fraud committed by senator ted cruz during the iowa caucus either a new election should take place or cruz result nullified","2016-02-03T14:28:59","7655","17469",""
"great meeting w coal miner amp leader from the virginia coal industry thank you","2016-08-10T20:37:58","7565","21878",""
"a trump meet with president pe a nieto a helpful refresher on some of the thing he   s said about mexico","2016-08-31T19:50:14","3619","4714",""
"we don   t need a president who think only married people deserve paid leave and only mother ever stay home with the kid","2016-09-15T19:57:51","1173","2421",""
"great job","2016-07-21T14:56:49","6542","23745",""
"trump is a genius rubio and cruz are not i want a brilliant mind to run this country","2016-02-27T04:53:34","2257","7719",""
"remember when tom cotton wrote a letter to the leader of iran to undermine the obama admin","2016-07-19T01:46:56","1588","1627",""
"i have brought million of people into the republican party while the dems are going down establishment want to kill this movement","2016-03-03T11:30:35","6996","23507",""
"i   m going after him exactly on those issue and statement that are divisive and dangerous    hillary on","2016-05-19T18:07:26","641","1622",""
"it wrong when latino are 17 of our population and hold only 2 of it wealth weve got to connect more latino with good job","2016-09-16T00:57:08","1064","3420",""
"9 have you or your campaign discussed usrussian relation with the russian billionaire with whom youve done business","2016-09-14T16:42:51","2618","4414",""
"senator ted cruz ha been mathematically eliminated from race he said kasich should get out for same reason i think both should get out","2016-04-21T10:22:03","9844","26740",""
"trump get criticized by a latino judge call him a disgrace a muslim family he lash out a black pastor","2016-09-15T17:46:12","3127","5016",""
"no one is more worthy than you and everyone is your equal","2016-08-15T17:36:43","677","2154",""
"enough h","2016-06-21T00:42:30","6741","13775",""
"america is one nation under god indivisible with liberty and justice for all not just for people who look or worship a certain way","2016-09-16T01:08:07","2792","7781",""
"im going to do what wa totally unable to do win","2016-02-25T16:44:52","6018","15284",""
"donald trump could bankrupt america like he bankrupted his company let make sure he never get the chance","2016-05-24T19:08:08","960","1733",""
"why doesnt phony tell his follower all the time he asked for him and his family to stay at my hotelsdidnt like paying","2016-01-26T15:55:01","1391","4181",""
"exclusive how donald trump 30 million follower are crashing the internet","2016-09-23T15:55:55","6331","12874",""
"just leaving akron ohio after a packed rally amazing people going now to texas","2016-08-22T23:46:42","5913","24717",""
"eligibility to be president not settled law say cruz constitutional law professor","2016-01-22T13:41:22","754","2130",""
"read up on your history it matter weve got to get people to vote","2016-09-18T18:22:15","3504","7256",""
"if you won   t say the kkk is deplorable you have no business running the country","2016-09-12T22:09:34","14976","27004",""
"on greta 87 of the people said they would not watch the debate if im not in it wow what an honor","2016-01-28T03:41:21","4094","12486",""
"i dont watch or do anymore small audience low rating i hear mika ha gone wild with hate joe is joe they lost their way","2016-06-03T13:05:53","4065","12054",""
"our goal 3 million people to register and commit to vote by nov 8 help u get there","2016-07-24T01:06:11","2547","5265",""
"during law school when his classmate were taking internship at prestigious firm served a a missionary in honduras","2016-07-23T17:18:01","1065","3370",""
","2016-08-18T20:55:33","28083","47723",""
"will be on tonight at 10pme delivering an important speech live from wisconsin","2016-08-17T01:48:16","4143","16641",""
"joe passionately belief in the basic bargain that make america great that our economy should work for everyone not just those at the top","2016-08-15T17:10:05","971","4481",""
"thank you to for the nice review of last night","2016-09-08T10:39:04","3929","16814",""
"trump wall on the border would likely cost at least 25 billion some thing we could do instead","2016-05-25T18:50:40","3325","5432",""
"woman are seen through a different lens  hillary to","2016-09-10T02:32:58","2027","5807",""
"he say he care about the middle class give me a break that   s a bunch of malarkey   on donald trump","2016-07-28T01:31:03","2393","6113",""
"i agree great businessman i like your tone tonight keep it up amp youll have this democrat vote","2016-02-05T01:54:50","1957","6399",""
"when she didn   t win the nomination 8 year ago she didn   t getdisillusionedshe proudly stepped up to serve our country","2016-07-26T02:12:21","4142","11971",""
"russia took crimea during the socalled obama year who wouldnt know this and why doe obama get a free pas","2016-09-14T03:21:34","8090","23011",""
"dont boo vote","2016-07-28T03:14:59","7440","13713",""
","2016-01-30T15:31:51","1943","4625",""
"from ripping off veteran to demeaning woman trump spent the week insulting just about everyone","2016-05-27T23:03:49","2037","3157",""
"i don   t understand people who trash talk about america who act a if we are not yet the greatest country that ha ever been created","2016-07-25T15:51:36","1404","4326",""
"while trump talk and talk and talk hillary doe stuff she fight for u on the big issue","2016-07-27T23:43:01","906","2872",""
"thank you rep","2016-09-14T02:47:14","4148","12228",""
"is a good man he   s a true progressive and he will make a great vice president","2016-07-24T18:12:33","1572","4598",""
"no company in america should be able to pay woman le for the work they do","2016-06-22T21:13:00","3037","8801",""
"too many african american family are mourning too many young black men and woman have been taken from u","2016-07-07T23:42:03","7559","17354",""
"is all negative when it come to me i dont watch it anymore","2016-06-27T13:39:12","7110","23825",""
"all poll have me winning debate big drudge time etc dopey charles krauthammer still nasty he ha zero cred totally dishonest","2016-02-14T06:12:28","2629","8476",""
"i will be interviewed on at 840 am enjoy","2016-02-09T13:32:26","795","4086",""
"this is what the look like frm where im sitting","2016-06-23T04:48:00","3589","7947",""
"trump just talked on msnbc like a man who know he had a very good night","2016-02-07T10:52:45","1222","4677",""
"about s view on working woman and pregnancy","2016-07-22T02:16:32","2787","3481",""
"really admire your determination working so hard for all american n daily having to defend yourself from a biased medium","2016-08-10T23:36:35","5903","20877",""
"reading of the ny time is a total waste of time he is a clown with no awareness of the world around him dummy","2016-03-19T04:25:54","2260","8164",""
"this is a movement","2016-07-21T19:56:45","8089","25392",""
"explosive trump attack on hrc bill monica cosby and weiner trump camp just upped the ante on woman right","2016-01-07T18:08:59","1155","2564",""
"finder","2016-01-28T04:04:23","1369","3872",""
","2016-02-26T06:08:56","1381","4556",""
"look where the world is today a total mess and isi is still running around wild i can fix it fast hillary ha no chance","2016-05-20T09:58:47","5989","17482",""
"and are a threat to all lgbtq people have fought for now more than ever","2016-07-16T15:27:08","1005","1704",""
"so who exactly is advising trump on foreign policy","2016-08-19T21:00:07","2479","4357",""
"trump is right about violent crime it   s on the rise in major city","2016-08-06T02:57:11","8504","20495",""
"obama say a wall at our southern border wont enhance our security wrong and yet he now want to build a much bigger wall fence at wh","2016-05-30T10:41:49","6493","18152",""
"go to trump doral in miami and watch the world golf championship on now","2016-03-03T15:23:09","1905","7768",""
"in my speech on protecting america i spoke about a temporary ban which includes suspending immigration from nation tied to islamic terror","2016-06-13T21:10:26","13134","39061",""
"s hbcu plan is really smart address so many critical issue around access amp debt im impressed","2016-09-13T15:14:35","469","1117",""
"begged me to do an event while asking organizer for 100000 for himself a bad guy","2016-01-26T18:03:07","1265","3605",""
"wish a happy birthday sign his card","2016-08-04T21:38:15","836","3670",""
"congratulation to of face the nation on his highest rating in 15 year 46 million people watched my interview thank you","2016-01-11T19:10:00","1302","4522",""
"congratulation to my son eric on the fantastic job he ha done in rebuilding turnberry and it great ailsa course always support kid","2016-06-24T00:58:06","5219","24215",""
"this campaign is about breaking down barrier but this silo is pretty awesome","2016-05-20T01:48:05","781","1909",""
"a behindthescenes look at a historic night","2016-06-20T15:07:38","850","3628",""
"if i win the presidency we will swamp justice ginsburg with real judge and real legal opinion","2016-07-13T22:28:44","8187","26456",""
"over 60 of adult with disability aren   t in the workplace we have to fix that","2016-09-21T19:03:24","696","1379",""
"what can we do to fight the zika threat hillary answer on","2016-04-29T18:47:20","497","943",""
"dopey mort zuckerman owner of the worthless ha a major inferiority complex paper will close soon","2016-02-10T12:58:39","1989","6327",""
"when donald trump go lowregister to vote","2016-09-27T21:25:31","1833","4954",""
"isnt it sad that on a day of national tragedy hillary clinton is answering softball question about her email lie on","2016-07-08T21:31:01","13913","42261",""
"in america we dont say   i alone can fix it   we say well fix it together","2016-09-06T18:47:22","752","1549",""
"trump say he hire the best people this is what he mean","2016-08-20T02:05:02","1867","3692",""
","2016-09-03T11:39:03","12505","29829",""
"comprehensive immigration reform will grow our economy and keep family together and it   s the right thing to do  hillary","2016-07-29T03:04:54","1766","5314",""
"join me live in toledo ohio","2016-07-28T00:01:31","3944","14578",""
"everybody should boycott the show never worth watching always a hit on trump she is sick amp the most overrated person on tv","2016-03-18T21:55:11","8576","27482",""
"the failing destroyed by little morty zuckerman is preparing to close and save face by going online it dead","2016-02-12T16:19:14","1736","5351",""
"join me in phoenix arizona today at 4pm","2016-06-18T17:22:31","2780","9780",""
"crooked hillary clinton mentioned me 22 time in her very long and very boring speech many of her statement were lie and fabrication","2016-07-29T13:44:54","9755","34687",""
"the rally in utah and arizona were great tremendous crowd and spirit just returned but will be going back soon","2016-03-20T05:05:04","4148","16817",""
"let   s make sure that wall street and the wealthy pay their fair share of tax let   s put our family first","2016-06-27T15:06:33","769","2861",""
"you   re right he doesn   t trash talk everybody he like vladimir putin     on donald trump","2016-07-23T18:03:34","1923","5021",""
"the situation in tulsa and charlotte are tragic we must come together to make america safe again","2016-09-21T13:20:15","9644","28498",""
"we are living off of the infrastructure built by our parent and grandparent it   s overdue for upgrade","2016-08-10T19:36:16","1475","3845",""
"meet  hillarys running mate and the next vice president of the united state","2016-07-23T01:38:30","2258","6578",""
"thank you south carolina together we will make america great again","2016-02-18T13:30:38","4419","9806",""
"trump mock people with disability hillary clinton want to expand their job opportunity","2016-09-22T01:18:02","1572","3188",""
"i will be interviewed on tomorrow at 7am enjoy","2016-09-15T03:00:37","3031","12641",""
"yes you are my hero i admire you for laying down your glorious luxurious life to get beat up for america","2016-08-13T20:03:55","5083","18302",""
"great being in cincinnati ohio last night thank you off to washington dc now","2016-07-07T11:33:49","4984","19716",""
"paying for college doesnt end at tuition so we need to help student pay for other cost like book and housing","2016-09-13T01:23:53","677","1536",""
"it took awhile but we finally found a copy of trump speaker","2016-07-13T14:23:52","1403","3236",""
"speaking is difficult for me but come january i want to say these two word madam president","2016-07-28T00:23:19","2928","7645",""
"horrific incident in fl praying for all the victim amp their family when will this stop when will we get tough smart amp vigilant","2016-06-12T15:45:19","30083","79945",""
"my next project is pretty amazing  xx ivanka","2016-06-06T16:34:08","2299","8313",""
"a wonderful story on iowa voter by of the","2016-01-23T17:23:12","1122","3015",""
"what said","2016-07-06T03:31:09","2868","7430",""
"thank you","2016-02-29T01:09:46","4565","11819",""
"is this the new york that ted cruz is talking about amp demeaning","2016-01-16T19:39:31","4006","9796","Maryland, USA"
"you have over 2m follower more than than this say something about how america feel","2016-03-24T02:33:15","3933","13862",""
"thank you nashua new hampshire","2016-01-29T18:27:38","1381","4393",""
"poll close in 3 hour everyone get out and vote","2016-04-19T22:00:15","3458","9440","Manhattan, NY"
"epipens can be the difference between life and death there no justification for these price hike h","2016-08-24T18:02:14","4036","10106",""
"thank you for the kind word tonight you were great see you soon","2016-01-29T05:29:31","1067","4637",""
"this let celebrate the tremendous contribution from asian american amp pacific islander to our country","2016-05-01T20:57:50","1294","3681",""
"thank you cnbc poll with over 400000 vote trump 61 clinton 39","2016-09-27T05:44:02","16167","34480","Manhattan, NY"
"unity is better than division empowerment is better than resentment and bridge are better than wall","2016-06-08T02:34:40","7739","17863",""
"to make a better future for our kid weve got to protect the future of our planet happy earth day","2016-04-22T13:40:40","2153","5355",""
"together let   s go win this election","2016-07-12T16:23:49","10481","27474",""
"watching biased charles a flunky who didnt know that i won every debate in particular the last one check poll","2016-01-29T00:18:44","2377","8409",""
"live on facebook hillary lead a roundtable discussion with working family in virginia watch","2016-05-09T18:42:32","392","994",""
"the first in a new series a message from your potential next president on pregnancy","2016-05-27T11:54:49","2262","3295",""
"only one candidate in this race ha a plan to tackle these issue see how her plan would help you","2016-09-13T02:03:46","780","2072",""
"i wantall of our child to grow up in a country where violence like the kind we saw last week doesn   t happen again    hillary","2016-07-13T16:59:55","926","3237",""
"thank you peter if elected i will think big for our country amp never let the american people down","2016-09-07T22:07:20","8382","22041",""
"will be in bangor maine today join me 4pme at the cross insurance center","2016-06-29T14:48:24","2754","9657",""
"lightweight said tonight he didnt know his family used private eminent domain in texas lie","2016-02-14T05:24:32","2721","7850",""
"hillary clinton surged the trade deficit with china 40 a secretary of state costing american million of job","2016-06-21T16:38:07","7060","18099",""
"just watched jebs ad where he desperately needed mommy to help him jeb mom cant help you with isi the chinese or with putin","2016-01-23T01:02:38","5024","10710",""
"i think the first female president of the usa will be a beautiful intelligent young genuine successful lady","2016-06-03T05:23:18","3147","11366",""
"thank you to the for standing with the lgbt community today a big win for equality and fairness over discrimination and fear","2016-07-22T01:02:17","773","2395",""
"if i become the next potus they will not be ignoring","2016-07-02T15:19:35","4068","10103",""
"it take experience toughness and a steady temperament to be our commanderinchief","2016-09-08T00:03:45","2188","6667",""
"million of dollar being spent on false tv ad by special interest group who own rubio amp cruzwhen you see them think of your puppet pol","2016-03-03T03:18:30","4839","13516",""
"no one ha the right to immigrate to this country  donald trump during his rally in florida today we disagree","2016-09-20T02:49:28","1911","3464",""
"escuchamos claramente los comentarios de trump demonizando a los inmigrantes la primera vez la segunda tercera","2016-08-23T15:28:11","3265","3019",""
"having a good job is about so much more than getting a paycheck it   s about dignity and a sense of purpose  hillary","2016-05-03T19:18:14","863","2064",""
"u murder increased 108 in 2015 via","2016-09-27T14:55:57","5365","10729",""
"thanks for reaffirming the law to protect woman health whichever provider you choose","2016-09-03T23:04:58","2478","7768",""
"watch hillary become the first woman presidential nominee of a major political party","2016-07-26T21:02:01","1207","3399",""
"honored to be in with retired general robert c oak we are so thankful for his support and endorsement here in slc","2016-03-19T12:15:16","3513","11840",""
"crazy maureen dowd the wacky columnist for the failing pretend she know me wellwrong","2016-09-17T17:29:26","5504","18734",""
"make america great again","2016-04-26T12:47:24","4074","10500",""
"trump think it too hard to make his product in america so we went and found 100 u manufacturer he could use","2016-08-03T18:58:44","4570","8440",""
"keep shiningthe ppl will not let the medium dim your lightwe no longer believe them thanks","2016-05-15T11:16:01","3484","11099",""
"in a democracy if you want to help the greatest number of people you have to push for reform from both the outsidein and the insideout","2016-09-19T16:51:52","616","1514",""
"don   t boo buck trump","2016-07-21T03:18:32","1422","3416",""
"there only one candidate who can step into the oval office and lead on day one","2016-06-06T21:16:42","1361","3478",""
"live on facebook join s amp to discus how you can get involved with the campaign","2016-06-22T17:50:36","217","601",""
"the right to vote is at the heart of our democracy and a weakened vra threatens that right for too many it time to","2016-08-06T21:37:06","2723","6682",""
"touching article on muslim h student winning prom queen after friend campaigned for her","2016-04-30T17:45:43","631","1263",""
"seremos compa eros de alma en esta gran lucha por venir dijo sobre","2016-07-23T17:36:10","413","1047",""
"getting ready to make some history","2016-07-26T22:33:18","2092","8056",""
"it in new york get all you need to know on our live blog","2016-04-19T17:03:27","632","1492",""
"y ahora le toca el turno en la convenci n republicana a  newt gingrich","2016-07-21T02:22:37","564","899",""
"joe and hillary went home to scranton take a behindthescenes look at their visit","2016-08-29T19:52:45","1726","4803",""
"meet three woman who inspired hillary to become the person she is today","2016-09-25T14:11:28","1765","5867",""
"12 time magazine ha me on the cover this week david von drehle ha written one of the best story i have ever had","2016-01-09T17:56:06","1508","4415",""
"trump empez  su campa a diciendo que los mexicano son violadores y traen   drogas   y   crimen   no se ha detenido","2016-05-16T20:52:21","696","863",""
"if you believe that every man woman amp child in america ha the right to affordable health care join u    hillary","2016-07-29T03:10:08","1913","5878",""
"we   re going to crack down on company that ship job and profit overseas and reward the one that share profit with employee instead","2016-07-05T19:41:13","1339","4847",""
"today the sacrifice of gold star family weigh heavier on my mind thank you i will fight to get you the care amp benefit you deserve h","2016-09-26T00:50:28","2619","9128",""
"honored to have your support","2016-06-09T23:17:02","1148","4975",""
"no family should have to spend more than 10 of it income on quality child care","2016-08-15T01:19:51","1571","5869",""
"mitt romney had his chance to beat a failed president but he choked like a dog now he call me racistbut i am least racist person there is","2016-06-11T11:18:19","10871","34050",""
"want to do a small part to help defeat trump in november rt this link and get everyone registered and confirmed","2016-09-19T13:54:31","4478","3625",""
"we love you back","2016-07-28T03:58:40","24527","71166",""
"i thank god you are on board with to help him and u ty","2016-03-16T05:35:00","2614","9512","Queens, NY"
"progress is on the ballot tolerance is on the ballot democracy is on the ballot justice is on the ballot","2016-09-19T00:24:51","13167","25139",""
"it only wednesday","2016-05-18T23:22:18","2151","3582",""
"7 question we have about the trump foundation and how donald used it to stop investigation into his fraud","2016-09-13T14:19:41","3322","4880",""
"i will be live tweeting my interview with on the fox network tonight at 8 enjoy","2016-05-17T21:19:17","5394","21468",""
"one candidate would stand up for worker and their family the other not so much","2016-09-05T19:48:21","2876","6681",""
"addiction is a disease not a moral failing we should support those who are struggling with it","2016-09-23T19:16:58","2116","5353",""
"hard to believe it only been a year since trump announced his candidacy for president","2016-06-17T02:53:46","5415","9648",""
"will be joining on at 1135pme tonight enjoy","2016-09-15T22:41:13","3982","14369","NBC Studio Tour"
"i will be interviewed by tonight on 7pm et","2016-06-21T20:44:00","3138","11133",""
"why doe have a fired bushy like dummy john sununu on spewing false info i will beat hillary by a lot she want no part of trump","2016-01-22T00:54:16","1579","5191",""
"what kind of a man root for an economic crash that cost million of people their job their home their life saving  warren on trump","2016-07-26T02:34:40","2741","7540",""
"donald trump still refuse to admit president obama wa born in the united state","2016-09-16T01:24:48","3904","6714",""
"we just put the biggest crack in that glass ceiling yet    hillary","2016-07-27T03:21:28","9131","20805",""
"rosa park opened up every seat on the bus now it   s our job to create more good job so everyone can afford the fare","2016-09-08T23:09:18","1334","4790",""
"crooked hillary want to get rid of all gun and yet she is surrounded by bodyguard who are fully armed no more gun to protect hillary","2016-05-21T12:49:59","16076","40952",""
"thank you to chris cox and bikers for trump your support ha been amazing i will never forget make america great again","2016-07-17T03:15:22","6383","21129",""
"youre the only candidate we can trust other candidate are controlled by their donor","2016-01-21T13:51:37","1048","3042",""
"even if people don   t vote for me in november i   m going to be for them and for you every single day","2016-05-03T19:07:18","1219","3846",""
"priority","2016-08-19T01:31:27","1539","3863",""
"i will end illegal immigration and protect our border we need to make america safe amp great again","2016-02-13T00:31:58","6247","12804",""
"i wa asked about healthcare by anderson cooper amp have been consistent i will repeal all of including the mandate period","2016-02-19T20:28:32","2520","6434",""
"just watched hillary deliver a prepackaged speech on terror she   s been in office fighting terror for 20 year and look where we are","2016-03-23T19:53:39","11198","27721",""
"hillary clinton will make an outstanding president and i am proud to stand with her today","2016-07-12T17:13:54","4439","10003",""
"trump can not be trusted with his own charity but we are supposed to believe he can manage the nation   s treasury","2016-09-20T15:28:07","4292","5681",""
"great job proud of you","2016-07-21T02:35:23","12261","40073","Cleveland, OH"
"great job proud of you","2016-07-21T04:32:03","7094","26160",""
"trump say he want to run the nation like he   s run his business god help u","2016-07-28T01:39:57","3627","7879",""
"the medium is so after me on woman wow this is a tough business nobody ha more respect for woman than donald trump","2016-03-26T15:19:31","9852","29772",""
"in many state child care is even more expensive than college tuition let make it affordable for every family","2016-05-11T02:21:04","2009","6183",""
"show hillary she can count on you to stand up to donald trump chip in now","2016-07-01T01:51:13","764","2584",""
"crooked hillary clinton is guilty a hell but the system is totally rigged and corrupt where are the 33000 missing email","2016-07-04T15:26:56","10782","28819",""
"hate is not welcome in our home we shouldnt welcome it into the white house","2016-08-28T01:22:48","2247","5795",""
"in 2002 donald trump said he supported invading iraq","2016-09-08T00:37:41","1512","1799",""
"s new book in trump we trust come out tomorrow people are saying it terrific knowing ann i am sure it is","2016-08-23T00:56:51","8411","25854",""
"million of family saw their life saving destroyed in the great recession trump saw it a a chance to cash in","2016-05-25T12:57:16","1987","2894",""
"i am growing the republican party tremendously just look at the number way up democrat number are significantly down from year past","2016-02-23T15:47:08","3796","10047",""
"is so biased it is disgusting they do not want trump to win all negative","2016-02-17T14:49:02","25184","12462",""
"let go pennsylvania","2016-04-26T18:02:10","2858","8463",""
","2016-03-08T17:40:53","2111","6217",""
"donald trump foreign policy team one very good brain with very thin skin","2016-06-03T12:15:21","2161","3711",""
"7 to what extent would your foreign policy be dictated by potential financial benefit for your business partner","2016-09-14T16:38:08","2701","4480",""
"what ha happened in the uk in the last 12 hour is exactly what will happen in novembervote trump 2016","2016-06-24T22:12:13","6083","18299",""
"aplaudo al 5to circuito por bloquear la ley de id del votante en texas de la m s restrictivas facilitemos el voto no lo dificultemosh","2016-07-21T00:31:59","490","1096",""
"follow along a take over hillary instagram account on the trail in charlotte","2016-07-05T20:44:24","1237","4047",""
"please oh please take the charlotte nc speech across the swing state sooo powerful good","2016-08-21T00:02:41","5479","19186",""
"if you believe that company should share profit with their worker not pad executive bonus join u  hillary","2016-07-29T03:05:17","1653","5730",""
"13 how can we know you wont again impulsively damage relationship with crucial ally to preserve your own ego","2016-09-14T16:48:08","2616","4285",""
"can you believe that ted cruz who ha been killing our country on trade for so long just put out a wisconsin ad talking about trade","2016-04-01T21:52:14","5986","16265",""
"watch donald trump owns a heckler who said illegal immigrant are the backbone of america","2016-02-05T23:13:50","2716","5612",""
"i   ll admit its a little wonky buti sweat the specific because they matter","2016-06-21T16:23:39","750","1958",""
"the dishonest medium is fawning over the democratic convention i wonder why then my speech had million of more viewer than crooked h","2016-07-31T20:09:00","10299","38631",""
"trump right illegal family crossing border set to double 51152 so far","2016-07-27T18:23:14","6771","14402",""
"how quickly people forget that crooked hillary called africanamerican youth super predator ha she apologized","2016-08-26T17:14:09","13148","28591",""
"it matter what we do not just what we say it didn   t matter what we called bin laden it mattered that we got bin laden  hillary","2016-06-14T16:36:11","1245","3539",""
"a rough night for hillary clinton abc news","2016-09-08T12:10:13","8941","29965",""
"i dont want to hit crazy bernie sander too hard yet because i love watching what he is doing to crooked hillary his time will come","2016-05-11T10:26:37","10500","32307",""
"appreciate the congrats for being right on radical islamic terrorism i dont want congrats i want toughness amp vigilance we must be smart","2016-06-12T16:43:17","27407","73985",""
"the voice of your vote is the greatest voice we have","2016-09-20T14:03:20","6195","13976",""
"human right are woman right and woman right are human right  hillary in beijing 21 year ago today","2016-09-05T21:59:22","7761","18328",""
"voter understand that crooked hillary negative ad are not true just like her email lie and her other fraudulent activity","2016-07-13T22:22:20","8100","24720",""
"the republican platform is most proisrael of all time","2016-07-13T22:05:22","4471","15053",""
"i don   t think that any family should have to pay more than 10 of their income on child care    hillary","2016-09-27T17:58:15","586","1681",""
"we have had of the unrelenting gun violence in america it time for u to fight back together","2016-07-28T00:00:08","1904","4151",""
"in iran deal we get 4 prisoner they get 150 billion 7 most wanted and many off watch list this will create great incentive for others","2016-01-17T13:51:56","4709","9488",""
"thank you pastor robert jeffress","2016-02-27T05:06:27","4513","10832",""
"nevada remember you can vote and go walk in vote and walk out caucus locator","2016-02-23T16:47:13","2532","6110",""
"editorial board in tuesday primary state are urging their reader to vote for hillary clinton here why","2016-04-25T15:10:00","804","1531",""
"if trump doesnt win we may not be able to recuperate america","2016-01-06T02:37:30","1113","3420",""
"while under no obligation to do so i have raised between 5 amp 6 million dollar including 1million dollar from me for our veteran nice","2016-05-24T02:38:48","7083","25133",""
"watch on woman who work empowering campaign celebrates modern woman","2016-09-21T18:01:51","6947","15799",""
"will be interviewed by on at 730 am enjoy","2016-05-09T11:33:14","1173","5568",""
"the tear are very real now when i tell my daughter she can be what she want even president im not completely full of it","2016-07-26T21:32:05","123","415",""
"in getting the endorsement of the 16500 border patrol agent thank you the statement wa made that the wall wa very necessary","2016-05-30T11:00:47","4240","14835",""
"trump now lead her by 2 get real she will lose big","2016-09-05T01:30:36","4483","15870",""
"trump show courage in defending eminent domain a a necessity for construction of infrastructure","2016-02-07T10:46:39","1499","5072",""
"you should be able to learn a skill practice a trade and make a good living doing it","2016-08-16T16:01:16","3244","10460",""
